"X","id","instrument_id","date_of_test","data_id","age","gender","mom_ed","birth_order","productive","ageC","birth_orderC","mom_edC","genderContrast","birth_orderSplit","genderContrastC"
586,6166,4,"1989-07-16",6166,23,"F",12,4,310,0.0832587287376896,2.41181736794987,-2.98119964189794,-0.5,"Late",-0.495076096687556
587,6167,4,"1989-07-22",6167,23,"F",18,3,196,0.0832587287376896,1.41181736794987,3.01880035810206,-0.5,"Late",-0.495076096687556
588,6168,4,"1989-07-22",6168,23,"F",18,2,440,0.0832587287376896,0.411817367949866,3.01880035810206,-0.5,"Late",-0.495076096687556
589,6169,4,"1989-08-07",6169,24,"F",17,1,668,1.08325872873769,-0.588182632050134,2.01880035810206,-0.5,"Early",-0.495076096687556
590,6170,4,"1989-07-14",6170,23,"F",16,1,259,0.0832587287376896,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
591,6171,4,"1989-07-12",6171,22,"F",16,2,391,-0.91674127126231,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
592,6172,4,"1989-08-21",6172,24,"M",18,1,454,1.08325872873769,-0.588182632050134,3.01880035810206,0.5,"Early",0.504923903312444
593,6173,4,"1989-07-28",6173,23,"M",16,3,531,0.0832587287376896,1.41181736794987,1.01880035810206,0.5,"Late",0.504923903312444
594,6174,4,"1989-07-10",6174,22,"F",16,1,42,-0.91674127126231,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
595,6175,4,"1989-07-16",6175,22,"F",11,1,493,-0.91674127126231,-0.588182632050134,-3.98119964189794,-0.5,"Early",-0.495076096687556
596,6176,4,"1989-07-17",6176,22,"F",12,1,583,-0.91674127126231,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
597,6177,4,"1989-07-09",6177,22,"F",12,3,68,-0.91674127126231,1.41181736794987,-2.98119964189794,-0.5,"Late",-0.495076096687556
598,6178,4,"1989-07-31",6178,22,"M",18,1,210,-0.91674127126231,-0.588182632050134,3.01880035810206,0.5,"Early",0.504923903312444
599,6179,4,"1989-07-16",6179,22,"F",18,1,255,-0.91674127126231,-0.588182632050134,3.01880035810206,-0.5,"Early",-0.495076096687556
600,6180,4,"1989-07-17",6180,23,"M",12,1,317,0.0832587287376896,-0.588182632050134,-2.98119964189794,0.5,"Early",0.504923903312444
601,6181,4,"1989-07-08",6181,22,"F",18,2,238,-0.91674127126231,0.411817367949866,3.01880035810206,-0.5,"Late",-0.495076096687556
602,6182,4,"1989-07-15",6182,23,"M",18,2,442,0.0832587287376896,0.411817367949866,3.01880035810206,0.5,"Late",0.504923903312444
603,6183,4,"1989-07-15",6183,22,"F",12,1,316,-0.91674127126231,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
604,6184,4,"1989-07-08",6184,22,"M",18,1,286,-0.91674127126231,-0.588182632050134,3.01880035810206,0.5,"Early",0.504923903312444
605,6185,4,"1989-07-08",6185,22,"F",13,2,402,-0.91674127126231,0.411817367949866,-1.98119964189794,-0.5,"Late",-0.495076096687556
606,6186,4,"1989-07-07",6186,22,"F",16,1,80,-0.91674127126231,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
607,6187,4,"1989-07-06",6187,28,"F",13,2,383,5.08325872873769,0.411817367949866,-1.98119964189794,-0.5,"Late",-0.495076096687556
608,6188,4,"1989-07-13",6188,20,"F",12,1,99,-2.91674127126231,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
609,6189,4,"1989-07-06",6189,19,"M",14,1,139,-3.91674127126231,-0.588182632050134,-0.981199641897941,0.5,"Early",0.504923903312444
610,6190,4,"1989-07-10",6190,19,"F",16,1,170,-3.91674127126231,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
611,6191,4,"1989-07-08",6191,19,"F",16,1,136,-3.91674127126231,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
612,6192,4,"1989-07-11",6192,19,"M",16,1,42,-3.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
613,6193,4,"1989-07-10",6193,19,"M",12,1,476,-3.91674127126231,-0.588182632050134,-2.98119964189794,0.5,"Early",0.504923903312444
614,6194,4,"1989-07-18",6194,19,"F",14,3,64,-3.91674127126231,1.41181736794987,-0.981199641897941,-0.5,"Late",-0.495076096687556
615,6195,4,"1989-06-06",6195,17,"F",18,1,34,-5.91674127126231,-0.588182632050134,3.01880035810206,-0.5,"Early",-0.495076096687556
616,6196,4,"1989-07-13",6196,20,"M",14,2,118,-2.91674127126231,0.411817367949866,-0.981199641897941,0.5,"Late",0.504923903312444
617,6197,4,"1989-06-19",6197,16,"F",18,3,65,-6.91674127126231,1.41181736794987,3.01880035810206,-0.5,"Late",-0.495076096687556
618,6198,4,"1990-07-09",6198,28,"F",16,2,559,5.08325872873769,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
619,6199,4,"1990-08-20",6199,29,"F",16,2,641,6.08325872873769,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
620,6200,4,"1990-08-22",6200,29,"M",12,2,550,6.08325872873769,0.411817367949866,-2.98119964189794,0.5,"Late",0.504923903312444
621,6201,4,"1990-07-10",6201,28,"F",12,2,618,5.08325872873769,0.411817367949866,-2.98119964189794,-0.5,"Late",-0.495076096687556
622,6202,4,"1989-07-08",6202,27,"F",12,2,264,4.08325872873769,0.411817367949866,-2.98119964189794,-0.5,"Late",-0.495076096687556
623,6203,4,"1989-07-26",6203,25,"F",12,2,445,2.08325872873769,0.411817367949866,-2.98119964189794,-0.5,"Late",-0.495076096687556
624,6204,4,"1989-07-15",6204,24,"M",16,1,427,1.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
625,6205,4,"1991-03-02",6205,29,"M",12,2,526,6.08325872873769,0.411817367949866,-2.98119964189794,0.5,"Late",0.504923903312444
626,6206,4,"1989-07-08",6206,20,"F",16,2,42,-2.91674127126231,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
627,6207,4,"1989-07-08",6207,20,"M",12,3,193,-2.91674127126231,1.41181736794987,-2.98119964189794,0.5,"Late",0.504923903312444
628,6208,4,"1989-08-15",6208,22,"F",18,2,396,-0.91674127126231,0.411817367949866,3.01880035810206,-0.5,"Late",-0.495076096687556
629,6209,4,"1989-07-13",6209,20,"F",15,2,232,-2.91674127126231,0.411817367949866,0.0188003581020588,-0.5,"Late",-0.495076096687556
630,6210,4,"1989-08-21",6210,22,"M",16,2,320,-0.91674127126231,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
631,6211,4,"1989-07-07",6211,20,"M",16,1,285,-2.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
632,6212,4,"1989-07-09",6212,20,"M",12,3,544,-2.91674127126231,1.41181736794987,-2.98119964189794,0.5,"Late",0.504923903312444
633,6213,4,"1989-07-08",6213,20,"M",12,2,116,-2.91674127126231,0.411817367949866,-2.98119964189794,0.5,"Late",0.504923903312444
634,6214,4,"1989-07-07",6214,20,"F",12,1,36,-2.91674127126231,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
635,6215,4,"1991-03-10",6215,29,"F",12,1,473,6.08325872873769,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
636,6216,4,"1989-07-06",6216,20,"F",12,1,314,-2.91674127126231,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
637,6217,4,"1989-07-11",6217,20,"M",13,1,222,-2.91674127126231,-0.588182632050134,-1.98119964189794,0.5,"Early",0.504923903312444
638,6218,4,"1989-07-11",6218,20,"M",18,2,292,-2.91674127126231,0.411817367949866,3.01880035810206,0.5,"Late",0.504923903312444
639,6219,4,"1989-07-25",6219,20,"M",9,4,69,-2.91674127126231,2.41181736794987,-5.98119964189794,0.5,"Late",0.504923903312444
640,6220,4,"1989-07-09",6220,20,"M",16,2,81,-2.91674127126231,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
641,6221,4,"1989-07-30",6221,20,"F",12,1,310,-2.91674127126231,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
642,6222,4,"1989-07-14",6222,20,"M",13,1,176,-2.91674127126231,-0.588182632050134,-1.98119964189794,0.5,"Early",0.504923903312444
643,6223,4,"1991-03-01",6223,30,"F",18,3,593,7.08325872873769,1.41181736794987,3.01880035810206,-0.5,"Late",-0.495076096687556
644,6224,4,"1989-07-11",6224,22,"F",13,1,111,-0.91674127126231,-0.588182632050134,-1.98119964189794,-0.5,"Early",-0.495076096687556
645,6225,4,"1989-07-12",6225,21,"M",14,2,415,-1.91674127126231,0.411817367949866,-0.981199641897941,0.5,"Late",0.504923903312444
646,6226,4,"1989-07-20",6226,20,"F",16,2,167,-2.91674127126231,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
647,6227,4,"1989-07-22",6227,21,"F",16,2,164,-1.91674127126231,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
648,6228,4,"1989-07-11",6228,20,"F",14,1,217,-2.91674127126231,-0.588182632050134,-0.981199641897941,-0.5,"Early",-0.495076096687556
649,6229,4,"1989-07-10",6229,23,"F",17,2,536,0.0832587287376896,0.411817367949866,2.01880035810206,-0.5,"Late",-0.495076096687556
650,6230,4,"1991-03-04",6230,29,"M",18,2,255,6.08325872873769,0.411817367949866,3.01880035810206,0.5,"Late",0.504923903312444
651,6231,4,"1989-07-17",6231,20,"F",13,2,485,-2.91674127126231,0.411817367949866,-1.98119964189794,-0.5,"Late",-0.495076096687556
652,6232,4,"1991-03-02",6232,30,"F",12,1,582,7.08325872873769,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
653,6233,4,"1991-03-01",6233,30,"F",13,2,560,7.08325872873769,0.411817367949866,-1.98119964189794,-0.5,"Late",-0.495076096687556
654,6234,4,"1991-03-01",6234,30,"F",14,1,657,7.08325872873769,-0.588182632050134,-0.981199641897941,-0.5,"Early",-0.495076096687556
655,6235,4,"1991-03-02",6235,30,"F",12,1,654,7.08325872873769,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
656,6236,4,"1991-02-28",6236,30,"F",12,1,617,7.08325872873769,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
657,6237,4,"1990-07-16",6237,21,"F",12,1,471,-1.91674127126231,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
658,6238,4,"1991-03-01",6238,29,"F",16,2,460,6.08325872873769,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
659,6239,4,"1991-03-09",6239,30,"F",16,2,541,7.08325872873769,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
660,6240,4,"1989-07-13",6240,18,"M",12,1,127,-4.91674127126231,-0.588182632050134,-2.98119964189794,0.5,"Early",0.504923903312444
661,6241,4,"1989-08-15",6241,17,"F",16,2,281,-5.91674127126231,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
662,6242,4,"1991-03-14",6242,30,"F",16,1,629,7.08325872873769,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
663,6243,4,"1991-03-29",6243,30,"F",16,2,482,7.08325872873769,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
664,6244,4,"1989-07-12",6244,18,"M",14,2,186,-4.91674127126231,0.411817367949866,-0.981199641897941,0.5,"Late",0.504923903312444
665,6245,4,"1989-07-08",6245,28,"F",14,1,463,5.08325872873769,-0.588182632050134,-0.981199641897941,-0.5,"Early",-0.495076096687556
666,6246,4,"1990-07-02",6246,16,"F",18,2,71,-6.91674127126231,0.411817367949866,3.01880035810206,-0.5,"Late",-0.495076096687556
667,6247,4,"1990-08-02",6247,17,"F",18,1,50,-5.91674127126231,-0.588182632050134,3.01880035810206,-0.5,"Early",-0.495076096687556
668,6248,4,"1990-06-30",6248,16,"M",16,1,15,-6.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
669,6249,4,"1990-07-02",6249,16,"M",12,2,17,-6.91674127126231,0.411817367949866,-2.98119964189794,0.5,"Late",0.504923903312444
670,6250,4,"1990-06-30",6250,16,"M",16,1,107,-6.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
671,6251,4,"1990-08-14",6251,25,"M",13,1,188,2.08325872873769,-0.588182632050134,-1.98119964189794,0.5,"Early",0.504923903312444
672,6252,4,"1990-07-03",6252,25,"M",16,2,319,2.08325872873769,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
673,6253,4,"1991-03-01",6253,30,"F",13,2,597,7.08325872873769,0.411817367949866,-1.98119964189794,-0.5,"Late",-0.495076096687556
674,6254,4,"1991-03-07",6254,29,"M",13,1,284,6.08325872873769,-0.588182632050134,-1.98119964189794,0.5,"Early",0.504923903312444
675,6255,4,"1989-07-12",6255,20,"F",15,3,219,-2.91674127126231,1.41181736794987,0.0188003581020588,-0.5,"Late",-0.495076096687556
676,6256,4,"1989-07-15",6256,20,"M",16,2,78,-2.91674127126231,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
677,6257,4,"1989-07-19",6257,24,"M",16,1,35,1.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
678,6258,4,"1989-07-12",6258,20,"F",15,2,273,-2.91674127126231,0.411817367949866,0.0188003581020588,-0.5,"Late",-0.495076096687556
679,6259,4,"1989-07-08",6259,21,"M",16,2,36,-1.91674127126231,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
680,6260,4,"1989-07-08",6260,20,"M",18,1,154,-2.91674127126231,-0.588182632050134,3.01880035810206,0.5,"Early",0.504923903312444
681,6261,4,"1989-07-08",6261,20,"F",16,1,117,-2.91674127126231,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
682,6262,4,"1990-08-02",6262,26,"F",15,2,560,3.08325872873769,0.411817367949866,0.0188003581020588,-0.5,"Late",-0.495076096687556
683,6263,4,"1989-07-12",6263,28,"F",12,1,510,5.08325872873769,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
684,6264,4,"1989-07-16",6264,26,"F",13,1,406,3.08325872873769,-0.588182632050134,-1.98119964189794,-0.5,"Early",-0.495076096687556
685,6265,4,"1989-07-09",6265,27,"F",18,2,539,4.08325872873769,0.411817367949866,3.01880035810206,-0.5,"Late",-0.495076096687556
686,6266,4,"1989-07-23",6266,23,"M",12,2,184,0.0832587287376896,0.411817367949866,-2.98119964189794,0.5,"Late",0.504923903312444
687,6267,4,"1989-07-20",6267,18,"M",12,4,220,-4.91674127126231,2.41181736794987,-2.98119964189794,0.5,"Late",0.504923903312444
688,6268,4,"1989-07-15",6268,20,"F",14,1,68,-2.91674127126231,-0.588182632050134,-0.981199641897941,-0.5,"Early",-0.495076096687556
689,6269,4,"1989-07-06",6269,27,"M",12,2,227,4.08325872873769,0.411817367949866,-2.98119964189794,0.5,"Late",0.504923903312444
690,6270,4,"1989-08-30",6270,25,"F",16,5,201,2.08325872873769,3.41181736794987,1.01880035810206,-0.5,"Late",-0.495076096687556
691,6271,4,"1989-07-20",6271,20,"F",17,3,265,-2.91674127126231,1.41181736794987,2.01880035810206,-0.5,"Late",-0.495076096687556
692,6272,4,"1989-07-19",6272,19,"M",16,2,184,-3.91674127126231,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
693,6273,4,"1989-07-25",6273,24,"M",12,3,244,1.08325872873769,1.41181736794987,-2.98119964189794,0.5,"Late",0.504923903312444
694,6274,4,"1990-06-30",6274,16,"M",12,2,93,-6.91674127126231,0.411817367949866,-2.98119964189794,0.5,"Late",0.504923903312444
695,6275,4,"1989-07-24",6275,16,"M",17,2,41,-6.91674127126231,0.411817367949866,2.01880035810206,0.5,"Late",0.504923903312444
696,6276,4,"1989-07-25",6276,22,"F",18,1,327,-0.91674127126231,-0.588182632050134,3.01880035810206,-0.5,"Early",-0.495076096687556
697,6277,4,"1991-03-01",6277,30,"F",18,2,576,7.08325872873769,0.411817367949866,3.01880035810206,-0.5,"Late",-0.495076096687556
698,6278,4,"1990-08-07",6278,16,"M",15,2,71,-6.91674127126231,0.411817367949866,0.0188003581020588,0.5,"Late",0.504923903312444
699,6279,4,"1989-07-12",6279,28,"F",16,1,614,5.08325872873769,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
700,6280,4,"1989-07-09",6280,18,"F",12,2,340,-4.91674127126231,0.411817367949866,-2.98119964189794,-0.5,"Late",-0.495076096687556
701,6281,4,"1989-07-15",6281,28,"M",13,2,409,5.08325872873769,0.411817367949866,-1.98119964189794,0.5,"Late",0.504923903312444
702,6282,4,"1990-08-07",6282,16,"M",18,2,112,-6.91674127126231,0.411817367949866,3.01880035810206,0.5,"Late",0.504923903312444
703,6283,4,"1991-03-01",6283,29,"F",12,1,583,6.08325872873769,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
704,6284,4,"1990-07-13",6284,21,"F",12,1,471,-1.91674127126231,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
705,6285,4,"1990-07-23",6285,28,"M",14,1,325,5.08325872873769,-0.588182632050134,-0.981199641897941,0.5,"Early",0.504923903312444
706,6286,4,"1991-03-01",6286,29,"F",12,1,417,6.08325872873769,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
707,6287,4,"1990-06-30",6287,21,"F",13,1,95,-1.91674127126231,-0.588182632050134,-1.98119964189794,-0.5,"Early",-0.495076096687556
708,6288,4,"1990-07-21",6288,21,"F",12,2,213,-1.91674127126231,0.411817367949866,-2.98119964189794,-0.5,"Late",-0.495076096687556
709,6289,4,"1990-01-25",6289,19,"M",12,1,49,-3.91674127126231,-0.588182632050134,-2.98119964189794,0.5,"Early",0.504923903312444
710,6290,4,"1990-02-01",6290,23,"F",11,1,118,0.0832587287376896,-0.588182632050134,-3.98119964189794,-0.5,"Early",-0.495076096687556
711,6291,4,"1990-02-05",6291,24,"M",11,3,328,1.08325872873769,1.41181736794987,-3.98119964189794,0.5,"Late",0.504923903312444
712,6292,4,"1990-02-05",6292,17,"M",11,4,32,-5.91674127126231,2.41181736794987,-3.98119964189794,0.5,"Late",0.504923903312444
713,6293,4,"1990-02-19",6293,24,"F",12,3,399,1.08325872873769,1.41181736794987,-2.98119964189794,-0.5,"Late",-0.495076096687556
714,6294,4,"1990-02-28",6294,18,"F",17,2,361,-4.91674127126231,0.411817367949866,2.01880035810206,-0.5,"Late",-0.495076096687556
715,6295,4,"1990-08-17",6295,16,"M",16,1,89,-6.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
716,6296,4,"1990-08-07",6296,16,"M",13,2,7,-6.91674127126231,0.411817367949866,-1.98119964189794,0.5,"Late",0.504923903312444
717,6297,4,"1990-04-19",6297,19,"F",11,3,127,-3.91674127126231,1.41181736794987,-3.98119964189794,-0.5,"Late",-0.495076096687556
718,6298,4,"1990-03-26",6298,29,"F",11,2,274,6.08325872873769,0.411817367949866,-3.98119964189794,-0.5,"Late",-0.495076096687556
719,6299,4,"1990-03-19",6299,30,"M",12,2,220,7.08325872873769,0.411817367949866,-2.98119964189794,0.5,"Late",0.504923903312444
720,6300,4,"1990-03-19",6300,19,"F",12,4,156,-3.91674127126231,2.41181736794987,-2.98119964189794,-0.5,"Late",-0.495076096687556
721,6301,4,"1990-01-25",6301,19,"F",12,1,230,-3.91674127126231,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
722,6302,4,"1990-02-05",6302,22,"M",12,1,38,-0.91674127126231,-0.588182632050134,-2.98119964189794,0.5,"Early",0.504923903312444
723,6303,4,"1990-08-15",6303,28,"M",13,1,180,5.08325872873769,-0.588182632050134,-1.98119964189794,0.5,"Early",0.504923903312444
724,6304,4,"1990-05-23",6304,19,"M",10,4,255,-3.91674127126231,2.41181736794987,-4.98119964189794,0.5,"Late",0.504923903312444
725,6305,4,"1990-02-19",6305,19,"F",13,4,48,-3.91674127126231,2.41181736794987,-1.98119964189794,-0.5,"Late",-0.495076096687556
726,6306,4,"1990-08-03",6306,29,"M",12,2,603,6.08325872873769,0.411817367949866,-2.98119964189794,0.5,"Late",0.504923903312444
727,6307,4,"1991-03-27",6307,30,"F",16,1,647,7.08325872873769,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
728,6308,4,"1991-03-05",6308,30,"F",17,1,652,7.08325872873769,-0.588182632050134,2.01880035810206,-0.5,"Early",-0.495076096687556
729,6309,4,"1989-06-19",6309,16,"M",18,2,11,-6.91674127126231,0.411817367949866,3.01880035810206,0.5,"Late",0.504923903312444
730,6310,4,"1989-06-25",6310,17,"M",16,1,74,-5.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
731,6311,4,"1989-06-19",6311,17,"M",16,1,88,-5.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
732,6312,4,"1989-06-17",6312,16,"M",15,2,8,-6.91674127126231,0.411817367949866,0.0188003581020588,0.5,"Late",0.504923903312444
733,6313,4,"1989-06-18",6313,16,"F",16,1,10,-6.91674127126231,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
734,6314,4,"1989-06-17",6314,16,"F",16,1,90,-6.91674127126231,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
735,6315,4,"1989-06-19",6315,17,"M",16,1,57,-5.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
736,6316,4,"1989-06-19",6316,17,"M",14,1,85,-5.91674127126231,-0.588182632050134,-0.981199641897941,0.5,"Early",0.504923903312444
737,6317,4,"1989-06-19",6317,18,"M",17,3,23,-4.91674127126231,1.41181736794987,2.01880035810206,0.5,"Late",0.504923903312444
738,6318,4,"1989-06-20",6318,18,"F",16,1,118,-4.91674127126231,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
739,6319,4,"1989-06-16",6319,17,"F",16,2,28,-5.91674127126231,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
740,6320,4,"1989-06-18",6320,17,"F",16,2,193,-5.91674127126231,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
741,6321,4,"1989-06-17",6321,16,"M",16,1,21,-6.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
742,6322,4,"1989-06-19",6322,19,"F",16,1,140,-3.91674127126231,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
743,6323,4,"1989-06-18",6323,19,"M",13,1,322,-3.91674127126231,-0.588182632050134,-1.98119964189794,0.5,"Early",0.504923903312444
744,6324,4,"1989-06-22",6324,19,"M",12,1,260,-3.91674127126231,-0.588182632050134,-2.98119964189794,0.5,"Early",0.504923903312444
745,6325,4,"1989-06-17",6325,19,"M",17,1,34,-3.91674127126231,-0.588182632050134,2.01880035810206,0.5,"Early",0.504923903312444
746,6326,4,"1989-06-17",6326,19,"M",18,1,191,-3.91674127126231,-0.588182632050134,3.01880035810206,0.5,"Early",0.504923903312444
747,6327,4,"1989-06-17",6327,19,"F",14,1,96,-3.91674127126231,-0.588182632050134,-0.981199641897941,-0.5,"Early",-0.495076096687556
748,6328,4,"1989-06-19",6328,19,"F",16,2,382,-3.91674127126231,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
749,6329,4,"1989-06-18",6329,19,"F",16,1,503,-3.91674127126231,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
750,6330,4,"1989-06-17",6330,19,"M",16,3,108,-3.91674127126231,1.41181736794987,1.01880035810206,0.5,"Late",0.504923903312444
751,6331,4,"1989-07-07",6331,19,"M",16,2,156,-3.91674127126231,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
752,6332,4,"1989-06-17",6332,16,"M",17,2,31,-6.91674127126231,0.411817367949866,2.01880035810206,0.5,"Late",0.504923903312444
753,6333,4,"1989-06-23",6333,16,"M",16,2,62,-6.91674127126231,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
754,6334,4,"1989-07-07",6334,17,"F",16,3,58,-5.91674127126231,1.41181736794987,1.01880035810206,-0.5,"Late",-0.495076096687556
755,6335,4,"1989-06-27",6335,17,"M",17,1,129,-5.91674127126231,-0.588182632050134,2.01880035810206,0.5,"Early",0.504923903312444
756,6336,4,"1989-06-20",6336,17,"F",16,2,37,-5.91674127126231,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
757,6337,4,"1989-06-18",6337,17,"M",16,1,16,-5.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
758,6338,4,"1989-06-17",6338,18,"F",17,3,10,-4.91674127126231,1.41181736794987,2.01880035810206,-0.5,"Late",-0.495076096687556
759,6339,4,"1989-06-17",6339,18,"F",18,1,222,-4.91674127126231,-0.588182632050134,3.01880035810206,-0.5,"Early",-0.495076096687556
760,6340,4,"1989-06-23",6340,19,"F",18,1,180,-3.91674127126231,-0.588182632050134,3.01880035810206,-0.5,"Early",-0.495076096687556
761,6341,4,"1989-07-01",6341,20,"F",14,2,121,-2.91674127126231,0.411817367949866,-0.981199641897941,-0.5,"Late",-0.495076096687556
762,6342,4,"1989-06-19",6342,19,"M",12,3,51,-3.91674127126231,1.41181736794987,-2.98119964189794,0.5,"Late",0.504923903312444
763,6343,4,"1989-07-10",6343,20,"M",15,1,302,-2.91674127126231,-0.588182632050134,0.0188003581020588,0.5,"Early",0.504923903312444
764,6344,4,"1989-11-02",6344,24,"F",16,3,108,1.08325872873769,1.41181736794987,1.01880035810206,-0.5,"Late",-0.495076096687556
765,6345,4,"1989-06-20",6345,23,"M",14,1,93,0.0832587287376896,-0.588182632050134,-0.981199641897941,0.5,"Early",0.504923903312444
766,6346,4,"1989-06-29",6346,16,"F",13,2,63,-6.91674127126231,0.411817367949866,-1.98119964189794,-0.5,"Late",-0.495076096687556
767,6347,4,"1989-06-21",6347,26,"M",16,1,296,3.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
768,6348,4,"1989-06-21",6348,16,"M",16,1,36,-6.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
769,6349,4,"1989-06-23",6349,18,"M",15,2,23,-4.91674127126231,0.411817367949866,0.0188003581020588,0.5,"Late",0.504923903312444
770,6350,4,"1989-06-22",6350,20,"F",16,2,232,-2.91674127126231,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
771,6351,4,"1989-06-21",6351,20,"F",12,1,249,-2.91674127126231,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
772,6352,4,"1989-06-23",6352,28,"F",18,1,609,5.08325872873769,-0.588182632050134,3.01880035810206,-0.5,"Early",-0.495076096687556
773,6353,4,"1989-06-21",6353,20,"M",16,1,11,-2.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
774,6354,4,"1989-06-21",6354,20,"M",12,1,430,-2.91674127126231,-0.588182632050134,-2.98119964189794,0.5,"Early",0.504923903312444
775,6355,4,"1989-06-21",6355,21,"F",17,2,599,-1.91674127126231,0.411817367949866,2.01880035810206,-0.5,"Late",-0.495076096687556
776,6356,4,"1989-06-21",6356,27,"M",13,1,226,4.08325872873769,-0.588182632050134,-1.98119964189794,0.5,"Early",0.504923903312444
777,6357,4,"1989-06-21",6357,22,"M",16,2,189,-0.91674127126231,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
778,6358,4,"1989-06-22",6358,23,"M",14,3,373,0.0832587287376896,1.41181736794987,-0.981199641897941,0.5,"Late",0.504923903312444
